A	Coef.H.DKOVsCtrl	Coef.L.DKOVsCtrl	t.H.DKOVsCtrl	t.L.DKOVsCtrl	p.value.H.DKOVsCtrl	p.value.L.DKOVsCtrl	F	F.p.value	Res.H.DKOVsCtrl	Res.L.DKOVsCtrl
ENSMUSG00000068417.8	-0.813010011234822	-0.416606715840238	-0.261950139737407	0	0	0.680624779404539	0.796049585386289	0.805622876960668	0.462456002781498	0	0
ENSMUSG00000035932.6	-3.56294033296284	-0.0944216187185116	-3.89128751060638	0	-4.37935466543922	0.931453841063452	0.000192230014814957	13.2892740145361	0.00029482492060332	0	-1
ENSMUSG00000021876.15	5.16012236400154	-0.403068535000831	-0.480100488484394	0	0	0.882396629172595	0.800508880759186	11.5267282338765	0.000615695930631915	0	0
ENSMUSG00000072115.11	1.15757885196665	-0.693506310183875	-0.155999537002387	-0.363327046309281	0	0.360551209993228	0.972455362817763	2.96851308597452	0.0771833821587365	0	0
ENSMUSG00000021880.7	-2.49842855269346	-0.916391177856456	1.17167009472832	-0.836679381518676	0.76657065064308	0.207616856162443	0.243744100575279	3.84842280203446	0.0408441988651803	0	0
ENSMUSG00000004561.14	3.16047398731954	-0.50987821986475	-0.392878242438055	0	0	0.727069974107732	0.928393788884311	13.6379756011716	0.000256634451962756	0	0
ENSMUSG00000072572.9	-0.738202914008548	-0.936940048955645	-0.145801312609288	-0.65279904203981	0	0.266795638979233	0.88311397012585	1.54684988967669	0.240229986656563	0	0
ENSMUSG00000004558.15	4.22888506078978	-1.03828812143555	-0.645877990104036	-3.94496135970236	-0.320423882286772	0.00048401456201805	0.376192295905435	46.6048433051096	8.45522423348357e-08	-1	0
ENSMUSG00000004562.16	6.10991702870792	-0.245877476409844	0.362267559602626	0	0	0.993359606270138	0.959346979259229	6.50397892464547	0.00758413096336781	0	0
ENSMUSG00000097633.2	0.434705738716269	0.156157613934182	0.649421316285284	0	0.199464138656432	0.951534920021216	0.42271644478073	2.21426166344366	0.138446569947062	0	0
ENSMUSG00000049295.17	3.94258771332576	-0.811936276198896	-0.56484729140807	-1.86487787881555	0	0.0393908839069627	0.598957354577005	47.6853403431511	7.12261262598751e-08	0	0
ENSMUSG00000072571.3	0.603267182744415	-0.998595459585974	-0.294787588430922	-2.0845512866961	0	0.0259016681704623	0.906772870175148	13.6369031129456	0.000256743129754838	0	0
ENSMUSG00000115736.1	-2.13472938600226	-0.0709972731000192	3.88912224608083	0	3.67290850190225	0.943067862087022	0.000935376894568147	9.35340276687096	0.00167512466042074	0	1
ENSMUSG00000115541.1	-1.50935503816335	-0.022067214720539	1.03154795049382	0	0.986506022105678	0.986443011320824	0.169664210626572	2.59844025371276	0.102317166523653	0	0
ENSMUSG00000060373.15	7.03564779202521	0.449514659505128	0.451442309084096	0	0	0.976296212626289	0.979842017136588	52.9136465280332	3.24498353971291e-08	0	0
ENSMUSG00000057132.16	-0.223128404501483	-0.0543382206253421	-0.280414865298083	0	0	0.970681921851545	0.80453131396836	0.298613085811019	0.745492483702286	0	0
ENSMUSG00000035726.8	6.23697186262229	0.356083053410757	0.35786126636529	0	0	0.987553122406649	0.991405734147588	15.8293848789049	0.000112403945949217	0	0
ENSMUSG00000097533.2	-2.15745032410517	-0.489894397670243	-2.81391355668248	0	-3.05463156867956	0.596364000003427	0.00354649366746595	7.98396510899889	0.00335276619207223	0	-1
ENSMUSG00000053754.14	7.08625469845292	-0.0717292977476092	-0.160159202741506	0	0	0.999999996807036	0.99999995758129	6.36659288726115	0.00821345536144364	0	0
ENSMUSG00000093044.1	-1.01203056392076	-0.371322128091587	-0.112212410171219	0	0	0.703776044557941	0.911181671965101	0.356486563957516	0.705020449385327	0	0
ENSMUSG00000105868.1	-0.616991415983021	-0.382779820513056	-0.546625797300698	0	0	0.777760403179222	0.552240525453488	2.85047083013203	0.0843633625174954	0	0
ENSMUSG00000022159.16	2.15563824828292	-0.0316321484412385	-0.152195973819554	0	0	0.99965844969826	0.995304452880352	0.546993451318532	0.588114094374323	0	0
ENSMUSG00000016831.12	6.33874393713277	0.301048727312345	0.206930644088299	0	0	0.99995416363006	0.999998971823659	21.2776989081535	1.91186722938238e-05	0	0
ENSMUSG00000022160.18	4.11951632687881	-0.0755065070482752	0.0151622012868993	0	0	0.999966119087073	0.999997760219811	0.303539939251885	0.741948252207629	0	0
ENSMUSG00000049532.11	4.4806065534002	-0.052306851355274	0.396312180223729	0	0	0.999546163252293	0.946867971415702	6.45834699101998	0.00778700215038258	0	0
ENSMUSG00000076928.5	-0.776431939747169	-0.98622854722833	0.847678450862592	-1.78165327524443	0.496544276677806	0.0459429480553542	0.320045913555003	10.8731272463695	0.000822293014035798	0	0
ENSMUSG00000022174.8	5.1597608367373	0.401923086077676	0.312462242843371	0	0	0.95837065004771	0.993987988342287	13.2549759645128	0.00029891061506021	0	0
ENSMUSG00000040997.14	5.61965985243774	0.123946104484414	-0.0515885058192671	0	0	0.999845915717909	0.999958138690579	0.83573113865363	0.449882452926764	0	0
ENSMUSG00000105703.2	-0.843916293551425	1.12209806494906	0.503941298864122	0.71792442198135	0	0.258582978679225	0.601747560342243	2.41218375274159	0.118321588888407	0	0
ENSMUSG00000000959.7	4.99587605818787	-0.213365970114038	-0.159551321149944	0	0	0.999908528719363	0.999985593708436	5.82400898836532	0.0113335925471677	0	0
ENSMUSG00000000958.10	4.02832737692553	0.929312120895207	0.940953441643644	2.59406203131665	2.89342901245851	0.00922162259495513	0.00488272656530859	53.7616630587686	2.87455759453306e-08	0	1
ENSMUSG00000010406.12	3.63432731045788	1.08541594380531	0.997063159242595	3.82096283286934	3.17594684389522	0.000637112855198628	0.00264507931734554	63.8716071126871	7.59804067973269e-09	1	1
ENSMUSG00000000957.11	6.59237703312417	3.29939897333782	3.01228511759269	11.1132904299458	11.2952459966912	9.81730183126481e-10	7.59852630246016e-10	189.483734724813	1.01465729362521e-12	1	1
ENSMUSG00000115270.1	-2.15790444802555	3.90390265075185	2.7650192142624	3.79433865220231	2.42661743125112	0.000712038800257463	0.0138326267462866	14.6962105594182	0.000170616549742031	1	0
ENSMUSG00000115767.1	-0.994835248706776	0.416382337629918	1.0717343328498	0	1.34531509866073	0.696001027320098	0.0978306885782998	5.18586389099537	0.0168108919351806	0	0
ENSMUSG00000022175.9	6.96420022249063	0.662369468410111	0.878708191892612	0.621709985096594	2.48607755243126	0.271009249280114	0.0115459701243086	41.8249705034445	1.88381033308181e-07	0	0
ENSMUSG00000022176.11	-1.00624713574812	0.830615058750641	0.68267753224468	0.547829242094342	0.311685302777808	0.298062855725793	0.37983914599721	4.08883865754308	0.034588298740006	0	0
ENSMUSG00000023110.12	4.63909307431121	0.64654084272076	0.537121831055996	0.820069478282676	0	0.211514248425175	0.745151336101456	65.601750797559	6.16488821695372e-09	0	0
ENSMUSG00000022177.9	3.08179999222631	0.429196653085871	1.29562880091168	0	4.93293606290786	0.871584053297645	5.54769420919878e-05	45.6519292159271	9.86345816882233e-08	0	1
ENSMUSG00000022178.11	4.11308933489047	0.094781540353762	-0.509442970520973	0	0	0.999457139704961	0.70694126169865	7.27060076583338	0.00492289830209479	0	0
ENSMUSG00000022179.5	2.16903208589383	-0.372684934033322	0.0200623712522012	0	0	0.862750894883552	0.99893595626347	1.9642216779916	0.16952073431515	0	0
ENSMUSG00000022193.7	3.1238882317361	0.70266672950135	0.599763858916424	0.661091661021221	0.124260034265379	0.258512691246754	0.451251321609226	20.533356578963	2.38755262638169e-05	0	0
ENSMUSG00000059674.7	1.30642037199347	0.961030445246785	1.69253349644795	1.55749176205515	5.84215151861848	0.0684849726881659	8.17219702858927e-06	47.7766881456602	7.02113732673452e-08	0	1
ENSMUSG00000022185.19	7.18526263877341	0.0459335383834611	-0.0528245053083758	0	0	0.999999997757046	0.999999997896376	0.945762412844381	0.407063611399337	0	0
ENSMUSG00000040840.7	2.35855170271837	0.0176576851697967	-0.0214568385764	0	0	0.999732887135122	0.999808599323949	0.0188882330111873	0.981308682974191	0	0
ENSMUSG00000040822.7	4.12416090036112	0.614377280741355	0.22692752155025	0.357976608795993	0	0.362286499742518	0.999788158268293	31.7693279939419	1.34480349171538e-06	0	0
ENSMUSG00000114865.2	-0.532017462891939	-0.544155201474203	0.191904891938946	0	0	0.554846370013854	0.869077608524521	1.82114907880878	0.190747003060093	0	0
ENSMUSG00000022180.7	0.148776661939814	0.539839259777345	1.87567648104101	0	3.78874956545703	0.552121668746083	0.000684815473921259	16.2785101191639	9.57717293614292e-05	0	1
ENSMUSG00000057156.10	2.71381209996314	0.100444718503827	0.144879318184081	0	0	0.999249994592797	0.998694350113583	0.960558277338605	0.401659859047119	0	0
ENSMUSG00000072494.7	2.74285913098841	0.0751620504524388	-0.0782876112931175	0	0	0.996178019086688	0.999383451703972	0.265762494319948	0.769611293455847	0	0
ENSMUSG00000089682.10	5.81599486466912	0.676992844054052	0.0361612425992366	0.995771266573721	0	0.166356708043176	0.999997329497246	26.9360198225218	4.14460998945213e-06	0	0
ENSMUSG00000022194.15	3.50525051985132	0.0207662912069511	0.440952642235208	0	0	0.999970716721419	0.90624395694573	8.81965863118735	0.00218133765816561	0	0
ENSMUSG00000022199.12	2.79277494670903	-0.945454777364691	-1.05892384462111	-2.3938688331841	-3.76117788666014	0.0139573181109089	0.000727393915315256	55.0255381297994	2.40670207399936e-08	0	-1
ENSMUSG00000022203.7	-0.577328843899115	-0.808173222778081	-0.216844291268057	-0.475353503447319	0	0.324322284355239	0.90935795674051	1.80436419462969	0.193425282666489	0	0
ENSMUSG00000040759.9	-2.51108126578068	-3.46800457478564	-0.822653797647724	-5.71790495167804	-0.190727648747132	1.06800543563097e-05	0.562251000416161	23.872374775145	9.17844376744843e-06	-1	0
ENSMUSG00000115234.1	-1.70277311809215	-3.53363095756485	-0.580481144205601	-7.86386116499044	0	1.70486877946075e-07	0.788521637235433	44.4465656391506	1.20323971235788e-07	-1	0
ENSMUSG00000040752.16	4.55656472149375	-2.56474999139008	-0.263517908088646	-11.000723564967	0	1.14837281379831e-09	0.807636286751929	101.601919394068	1.84913247022599e-10	-1	0
ENSMUSG00000097652.2	-1.36716226682475	-3.36132068393339	-0.184240519025312	-6.30265949803817	0	3.24590113908432e-06	0.9533410804646	29.1155930239727	2.45112108536808e-06	-1	0
ENSMUSG00000053093.16	3.81850869224667	-2.77438132124052	-1.519837276183	-9.71564551821011	-1.66034078976966	7.75845395122725e-09	0.0579493294140862	79.43164320176	1.35547893059647e-09	-1	0
ENSMUSG00000101680.1	-2.66061482181452	-3.2815992199369	-0.184240519025312	-6.42625907940514	0	2.53687924870172e-06	0.909586029619213	30.5869334093912	1.74844168237123e-06	-1	0
ENSMUSG00000077928.1	-2.03485748669347	-3.69094961145762	-0.184240519025312	-8.55007124057384	0	5.17913083585404e-08	0.920664833301502	51.6232574295426	3.91486452746256e-08	-1	0
ENSMUSG00000090889.1	-2.35937071720868	-2.54868617465236	-0.184240519025312	-4.69417641036185	0	9.34002633936589e-05	0.923633750015274	18.5652622781936	4.41927484461763e-05	-1	0
ENSMUSG00000115610.1	-1.5447007848706	-3.82193318227457	-0.184240519025312	-7.53322006789864	0	3.10786601100232e-07	0.946125906377748	39.5600834650459	2.82821766719055e-07	-1	0
ENSMUSG00000022204.9	4.63740148610895	0.28334338052747	0.290538273341217	0	0	0.999114252418145	0.997743493546684	11.0857116070936	0.000747661887823877	0	0
ENSMUSG00000040721.9	3.35453368596859	-0.380890988420977	0.3074027296929	0	0	0.88787989504369	0.992645095716342	7.23516295775618	0.00501994187639382	0	0
ENSMUSG00000045691.14	2.21056598972931	-0.267990578369145	0.176108153633888	0	0	0.966677854877456	0.983936188074085	1.86176523285788	0.184435155420952	0	0
ENSMUSG00000040701.16	3.41017084785412	-0.0465089748993206	0.293632397542853	0	0	0.999562164254277	0.988432953856454	3.19221019989697	0.0653672988854132	0	0
ENSMUSG00000115125.1	-3.80640572369299	-4.28490462908947	-0.893967984016883	-4.55121524092189	-0.295824781032038	0.000133190107470473	0.472409723255047	14.2570764115893	0.000201654289673543	-1	0
ENSMUSG00000022210.7	2.99142016698625	0.569194978816762	0.833145279992932	0	2.36746320607696	0.551135989770495	0.014730244340131	42.6149492819787	1.64184478168474e-07	0	0
ENSMUSG00000022211.9	0.022060649943896	-1.50632335386757	-1.10946506890264	-3.90137754152209	-1.93229024468488	0.000533126109243431	0.0347072248863373	28.6974277300531	2.70457616109144e-06	-1	0
ENSMUSG00000040618.7	5.37033753741448	-0.26460327884685	0.740777073509724	0	1.19536541000299	0.991601415852498	0.123818057374731	18.5304001712156	4.46949543936188e-05	0	0
ENSMUSG00000053588.4	-1.99474245372504	-0.760186887387541	0.982171238157282	-0.293030361643514	0.479193460155129	0.405119005303051	0.356343947613985	1.51053090956142	0.247791939960467	0	0
ENSMUSG00000022214.15	5.40000394407811	-0.165721711363647	-0.132200017560786	0	0	0.999997392907847	0.999998210735463	5.06490469330379	0.0181517763069906	0	0
ENSMUSG00000022215.6	-2.98950198461373	-1.76966282904995	-0.766585878259249	-3.64713011592821	-0.219075229260983	0.000937036522372878	0.474815164497782	15.2687055305728	0.000137845940027673	-1	0
ENSMUSG00000022216.17	6.29398742277496	-0.0622680461703276	0.102621099011809	0	0	0.999998181832987	0.999995286550281	1.14998340373469	0.339089642215915	0	0
ENSMUSG00000022217.14	1.48812842211385	-0.661283406067684	-0.0475230109139297	-0.371591725275753	0	0.357297923309427	0.99561455033715	5.21758960987993	0.0164777015291212	0	0
ENSMUSG00000079197.10	5.28280916610804	-0.0112439658036099	-0.0719135774310278	0	0	0.999997026456593	0.999996926973621	0.397346124101443	0.67791923685774	0	0
ENSMUSG00000047098.18	5.81115630197233	-0.473185527049236	-0.188770737487306	0	0	0.864518064753048	0.999782034256504	13.6628082439114	0.00025413235589558	0	0
ENSMUSG00000002325.15	6.48170123825064	-0.328815546367054	-0.234943668961997	0	0	0.978681507782646	0.994589853313276	5.75115325479145	0.0118450361874978	0	0
ENSMUSG00000002324.8	0.249524861006398	-0.589420731842328	-0.308801520733641	-0.0139461051389644	0	0.495338017303764	0.841443235105185	2.37980929661596	0.12137814053829	0	0
ENSMUSG00000002319.16	3.66595132221035	0.672715951727853	0.889742178431854	0.853626578532898	3.25399067403252	0.202329829316051	0.00222949010794394	66.5595577819903	5.50267468163545e-09	0	1
ENSMUSG00000002320.15	5.16867696868556	0.338828156478891	0.563096383053491	0	0	0.997419633430948	0.633122877781022	49.0732223947446	5.74147463603959e-08	0	0
ENSMUSG00000115222.1	1.29738022676507	0.0362321919135606	0.801428409417916	0	0.982014739254389	0.993887602148148	0.169633262615228	6.62470401582651	0.00707519098385029	0	0
ENSMUSG00000007591.15	-0.385470173300953	-0.119161852570397	0.671232365790097	0	0.325874025913083	0.928596461359079	0.374243671336789	3.27372035723814	0.061574003942291	0	0
ENSMUSG00000002329.7	4.59741123818352	0.255723952961799	0.517325165944415	0	0	0.999420490913913	0.751606615161763	18.5647787617698	4.4199670666344e-05	0	0
ENSMUSG00000010376.15	5.29158254299726	0.544058355049108	0.571627365760233	0	0	0.718664585314841	0.571239831839697	61.0396725533724	1.081557298481e-08	0	0
ENSMUSG00000002326.6	2.40719953428764	0.37247572624868	0.486934973388319	0	0	0.928827520739898	0.781695689162648	11.4275586460431	0.000642941428610087	0	0
ENSMUSG00000007589.9	4.42469275358886	0.151091058354313	0.32516216158212	0	0	0.999946651926692	0.995517388598459	8.22216586268962	0.00295983536476397	0	0
ENSMUSG00000022218.16	-0.564259302435889	0.474150394715313	1.48784229577594	0	3.21520317808526	0.612034186967134	0.00242774149041176	14.4419511433241	0.000187880783113119	0	1
ENSMUSG00000040472.15	4.11662348110338	-0.0562169756697766	-0.22780961791956	0	0	0.999657474334329	0.99638291418122	1.96151044205645	0.169897676804341	0	0
ENSMUSG00000002332.16	4.79832513717776	0.667342607044604	0.47855441118522	0.632640765878808	0	0.267507969882774	0.827538309734019	22.6579947774726	1.28427481026654e-05	0	0
ENSMUSG00000019297.9	4.45845248191663	0.513275395759477	0.570628831475181	0	0	0.785123053080621	0.570054373847184	42.0009233227667	1.82666495234744e-07	0	0
ENSMUSG00000040432.5	0.402482924013934	-0.784171141274992	0.355893881470842	-0.612505395239591	0	0.274245686654861	0.741905621606565	3.39237040599815	0.056482430019772	0	0
ENSMUSG00000046908.5	0.880025831508566	-0.535970615154556	-0.0977895156123731	0	0	0.558747353257659	0.962024935839798	1.31387352095101	0.293626348275438	0	0
ENSMUSG00000022220.14	8.1707098854057	-0.505264234611993	-0.324861353807359	0	0	0.758873427422097	0.987525274776755	15.0170337745373	0.000151300396753498	0	0
ENSMUSG00000022221.14	5.61251448561836	0.96895434462209	1.58815701823279	3.24734851087137	8.82280334702695	0.00226220919759124	3.25336492816911e-08	131.13069728448	2.2492522476285e-11	1	1
ENSMUSG00000023411.12	3.96115643595787	-0.738965321800146	-0.637391725860931	-1.0760646249318	-0.446495110614204	0.148137753441618	0.330313488943301	28.0900760504995	3.12623657666797e-06	0	0
ENSMUSG00000075592.10	6.49926092943924	-0.603625299903323	-0.143169460721046	-0.161419879952047	0	0.436790877153274	0.999792894730395	14.6672098077083	0.000172493596230324	0	0
ENSMUSG00000040380.14	-2.91035785157978	0.508482950386819	1.07116756753115	0	0.517565526756588	0.583307567264854	0.353092467376459	1.11547375452082	0.349630203160464	0	0
ENSMUSG00000047153.4	6.32054789740599	-0.352909324149983	-0.0878309562818416	0	0	0.986793729870188	0.99995774171187	7.17272601904721	0.00519614140521268	0	0
ENSMUSG00000022223.9	1.83964819327828	-0.364104613820234	0.35408401131097	0	0	0.932873911002763	0.910280945052389	5.64026973613988	0.012673434017279	0	0
ENSMUSG00000061068.7	-1.03093591812961	-1.13628807641192	2.56430856072674	-1.05156424884468	5.56398326978226	0.155627739321884	1.45641205749033e-05	28.3298426610971	2.95161053819951e-06	0	1
ENSMUSG00000022157.8	-2.23667225367588	0.466533452073504	2.5666352047415	0	2.50466025813508	0.743313825160993	0.0115545031127791	5.33133336153419	0.0153421460589426	0	0
ENSMUSG00000015437.5	-1.41656417532335	-0.989065780702569	1.1690377738014	-0.668944011614471	1.02510234255418	0.265054972717414	0.162796505850699	3.44572295066786	0.0543470547386438	0	0
ENSMUSG00000000365.9	-2.30302309369719	0.0946229898629646	1.12165130793554	0	0.686731906657321	0.93932671953969	0.271857515203099	1.06167765295648	0.366796271845856	0	0
ENSMUSG00000064128.8	4.19438829427443	0.137860461499523	0.610613178514466	0	0.217523027879076	0.99769140831106	0.415138049349317	13.9423437216555	0.000227762899913955	0	0
ENSMUSG00000054509.7	6.31558178851089	-0.0918326806644618	-0.0843882141858288	0	0	0.999999732908164	0.999999900883137	1.94883364755289	0.171672544587492	0	0
ENSMUSG00000090038.7	0.142185291700075	-0.174809216696779	-0.322932929599549	0	0	0.949419122827242	0.809238201663592	0.855862198413844	0.441687770677704	0	0
ENSMUSG00000079184.10	4.3281818568185	0.00471152814505338	0.136582761399069	0	0	0.999996828891371	0.999589725362644	0.749496421536055	0.486952302231459	0	0
ENSMUSG00000097743.1	2.78160608380882	0.191452731039745	0.340655237758134	0	0	0.991987890999663	0.949722327220204	3.75247141828204	0.0436844954725672	0	0
ENSMUSG00000021938.12	5.11751221063579	0.222503042299304	0.0320669195609238	0	0	0.999955995548917	0.999999882267204	4.89233230561639	0.0202755212585318	0	0
ENSMUSG00000040123.17	6.0345841782444	0.0743857031519193	-0.276311733294874	0	0	0.999999856354874	0.999938544453486	10.2315196169192	0.00110278068364763	0	0
ENSMUSG00000100017.2	1.19141005764974	-0.597011750223699	-0.385089740710766	-0.0645602935722436	0	0.474624921712434	0.80759154054844	6.61845771594517	0.00710057096376291	0	0
ENSMUSG00000114500.1	-2.22535535106773	-0.23329994891393	1.48264941254048	0	2.60576922306583	0.813473231583684	0.00900404980531147	9.33055814736811	0.00169389400074274	0	0
ENSMUSG00000021945.9	6.92522616156733	0.218152436034059	0.0172711832153256	0	0	0.999997590932084	0.99999999723138	7.40041502920399	0.00458482964688974	0	0
ENSMUSG00000048582.7	-3.72439788574971	-1.78402390417452	-0.184240519025312	-3.41405364486753	0	0.00156913496630586	0.857985330659745	12.9340114057715	0.000340352473287776	-1	0
ENSMUSG00000040055.9	-3.37489707182808	-0.610562727268727	-0.664347797819755	-0.0293410241339567	-0.221516555355722	0.581976898006608	0.414938702614153	1.96546686012513	0.169347928760484	0	0
ENSMUSG00000021947.11	2.09814013956483	-0.440584880731176	-0.0477682826635371	0	0	0.769738317857112	0.998818758312629	2.69330225507906	0.0951032338379756	0	0
ENSMUSG00000040040.16	3.35316986371087	0.202967926860604	-0.153041097846727	0	0	0.998917430156025	0.999557073232457	2.80639351263904	0.0872324548185086	0	0
ENSMUSG00000050222.11	-1.05793092559026	-0.995419140681476	-1.26308537665634	-1.10272705205548	-2.05574667160161	0.142668638485223	0.0274065971577065	10.9082575297626	0.000809408104891714	0	0
ENSMUSG00000021951.7	2.35318597402022	0.101601802176336	0.377009650520231	0	0	0.997107368196875	0.903291037446266	3.21479654045029	0.0642907803817024	0	0
ENSMUSG00000021952.16	6.08342047904883	0.205838722054645	-0.175072308346195	0	0	0.999810782477035	0.999895244248683	4.7773361457186	0.0218437847959791	0	0
ENSMUSG00000021959.16	6.55413115964305	-0.178017340232978	-1.10206490450204	0	-8.15177121035708	0.999997607547703	1.01917511530607e-07	154.920716127335	5.57000275033829e-12	0	-1
ENSMUSG00000064525.1	-1.80114094838798	-0.0916254178209412	-2.00331889189712	0	-1.95566373093721	0.926499572424689	0.0343118289296988	3.82908822948554	0.0413995816089524	0	0
ENSMUSG00000092358.1	-1.20691776485825	1.30901557724088	-1.21221547971272	1.274757722307	-1.78292355034802	0.111263843808739	0.0458733635175195	8.59287023202232	0.00244623662054728	0	0
ENSMUSG00000021963.17	5.0647629896167	-0.392161108142648	0.00321675923995279	0	0	0.968548650858884	0.999999588923132	8.1400953371393	0.00308911535925578	0	0
ENSMUSG00000021965.3	2.14660287847734	1.05927686861721	3.79485359884113	1.82655617628672	7.7607183792233	0.0423008051367807	2.05688900741273e-07	50.4127077839396	4.68569192357709e-08	0	1
ENSMUSG00000021967.4	3.17110276249961	0.407871325038865	0.892029720999998	0	2.19877953828744	0.892908918752361	0.0206860696269736	24.8041964941193	7.15229726439837e-06	0	0
ENSMUSG00000021969.8	6.74297066241499	0.783792694162391	0.529208690960266	2.07116421434685	0	0.0265853766348205	0.716734460427004	48.68761209268	6.09266062452386e-08	0	0
ENSMUSG00000021973.9	5.12669805876586	0.486754285914367	0.503998053006925	0	0	0.855878926642514	0.798734347485866	28.9442243677313	2.55164747577934e-06	0	0
ENSMUSG00000021974.15	-1.83604177601767	-1.88376991453779	-0.234993117693183	-1.99195488635151	0	0.0316644766342267	0.822236476688991	4.22138923118627	0.0316003236526907	0	0
ENSMUSG00000035469.17	5.53640156508157	-0.234829776692214	-0.333892374794768	0	0	0.999940695515288	0.998449512954853	15.7377238692223	0.000116179586628695	0	0
ENSMUSG00000044703.5	-2.90608816416217	-0.0823802492442818	0.864636892490116	0	0.241561758589197	0.936013512654338	0.519286088932232	0.285544247989319	0.754985397951172	0	0
ENSMUSG00000091649.3	1.43499093721045	-0.628139809483722	-1.26533175993248	-0.148980719736177	-2.68882555908856	0.441904063344853	0.00755493767839959	14.8571993452708	0.000160601143367582	0	0
ENSMUSG00000068245.14	5.39138920817616	-0.399810671009049	-0.375938447197385	0	0	0.900452147151399	0.8955078445284	6.89338662185155	0.0060733961463628	0	0
ENSMUSG00000091144.2	1.50314494760806	-0.67607645779764	0.0335548100408156	-0.415052285584711	0	0.341543028615294	0.991802992790987	4.75554028618612	0.0221559890942085	0	0
ENSMUSG00000071350.12	4.18620010121229	0.156642063443603	0.299944779673565	0	0	0.999954546518211	0.993520678107816	5.90913657660172	0.0107668790338051	0	0
ENSMUSG00000021981.10	5.16483423111094	-0.0416903546981935	-0.148274071211028	0	0	0.999994966048419	0.999867959881995	1.2900222883928	0.299799519958869	0	0
ENSMUSG00000021982.14	4.32791378036575	-0.268643274996921	-0.406173916503974	0	0	0.998890505841259	0.979502264162776	17.1197243212437	7.14917689097947e-05	0	0
ENSMUSG00000044461.6	-1.48742549146804	-1.51503985908138	-1.69043156047815	-1.77662438147352	-1.98884240937458	0.0467843764341377	0.0315099010237278	8.81289435589801	0.00218876068712486	0	0
ENSMUSG00000021983.16	-0.352221147310336	-1.05110140437283	-0.251225822672041	-1.48265385989743	0	0.0778633893886288	0.809314637760624	5.75788232442783	0.0117967381505149	0	0
ENSMUSG00000114797.1	5.70348917365293	0.609281817396146	0.257598510014998	0.328812334453557	0	0.373068304913414	0.999636326739358	39.1735735155175	3.03704330336445e-07	0	0
ENSMUSG00000114584.1	1.44096489955855	0.0142941742161735	0.281227197479695	0	0	0.998831676684561	0.895757118520752	0.72719850813496	0.497082047577219	0	0
ENSMUSG00000021987.9	6.89119690425279	0.525049199558437	0.209256126695597	0	0	0.827574691631201	0.999993902540074	41.6711234668229	1.93540902907862e-07	0	0
ENSMUSG00000021990.16	6.56249832766585	0.69975568633963	1.41828535473883	1.42271767018052	8.49144059740899	0.086058420060406	5.67736466175818e-08	142.072886227339	1.15179180586682e-11	0	1
ENSMUSG00000071347.3	4.41491707447217	-0.380543899684552	-0.974903222478589	0	-0.759269030185054	0.927734002911505	0.232392798080044	5.83687926963936	0.011245822064064	0	0
ENSMUSG00000021993.10	3.85035378720985	0.227722617948598	-0.292452460228296	0	0	0.999560735034212	0.997204690664459	8.19188597907489	0.00300681909607924	0	0
ENSMUSG00000060548.13	0.47638055041542	-2.56338317097653	-1.33708773128734	-3.87664379146386	-3.71863624872717	0.000567340960453615	0.000799323169252388	34.4684824183044	7.59262165144637e-07	-1	-1
ENSMUSG00000048279.19	7.41477051723963	1.67840243258759	2.14940276552593	8.77421688473564	11.8131686109871	3.52713855628265e-08	3.73589907071736e-10	222.419246692921	2.58791726723182e-13	1	1
ENSMUSG00000035296.14	-0.129539661752103	-1.38187885630831	0.699645436651129	-3.64698762517362	0.145792086560817	0.000936837174877668	0.502813883360671	20.3941428957586	2.4904109631426e-05	-1	0
ENSMUSG00000043157.8	-2.47547880524155	0.385008708719887	3.1915660865666	0	2.86268571392559	0.697131468570557	0.00552509948843006	6.31213327640283	0.00847882313486403	0	1
ENSMUSG00000021928.9	1.66802320809349	-0.481713273841298	0.166153582322207	0	0	0.704157093387069	0.964594984938026	3.5281593649798	0.0512219880492173	0	0
ENSMUSG00000021929.9	5.83907291732157	0.749687642928799	0.623896723817089	1.73399688707477	0.424233121920756	0.0501064869612953	0.338240777755429	54.3048566821236	2.6621024208492e-08	0	0
ENSMUSG00000021930.14	3.8774123964642	-0.166688507322928	-0.957118014115967	0	-4.2650838268049	0.999729989613583	0.00023844799415658	61.5780489054555	1.01023925975568e-08	0	-1
ENSMUSG00000035235.13	2.74455081842582	0.605458615770139	0.852724568143683	0.118980833732654	1.82279450194977	0.453312843603734	0.0425930371832679	23.0526295798257	1.1498515884368e-05	0	0
ENSMUSG00000097589.9	5.30405211644626	0.0864631003825176	0.729744632469287	0	0.981791964370783	0.99938715996848	0.16968336746841	12.4689103427495	0.000412218404826602	0	0
ENSMUSG00000046168.9	1.47652738226529	-0.977029012327168	0.825109113889742	-1.53713091442036	1.01527744435987	0.0709328530927883	0.161798114238824	13.4240558468236	0.000279360389125315	0	0
ENSMUSG00000098183.1	1.41843791685918	0.269137976980801	0.903662389630124	0	1.50990411534328	0.919647780627798	0.0743131295799498	9.9408750562046	0.00126369615056889	0	0
ENSMUSG00000093007.1	-2.76690964990577	0.870316571708484	-0.420961569839642	0.65339320924747	0	0.26280460522792	0.701087206173923	2.10950952872052	0.150619369050523	0	0
